,Tweets,Player,Cosine Similarity,sentiment
2629,"delhi daredeab_villierss (playing xi): gambati_ambati_rayuduyuduhir(c), shreyas, rishab_ab_ab_villiersliers_ab_ab_villiersliersh pant(w), glenn maxwell, daniel christian, vijay shandinesh_dinesh_dinesh_dinesh_karthikkikhik, rahul tewatia, plunkett, shahbaz nadeem , harshal, trent boult #ipl2018 #ddvkxip",Shahbaz Nadeem,0.02897466770293785,0.0
2628,"delhi daredeab_villierss (playing xi): gambati_ambati_rayuduyuduhir(c), shreyas, rishab_ab_ab_villiersliers_ab_ab_villiersliersh pant(w), glenn maxwell, daniel christian, vijay shandinesh_dinesh_dinesh_dinesh_karthikkikhik, rahul tewatia, plunkett, shahbaz nadeem , harshal, trent boult #ipl2018 #ddvkxip",Shahbaz Nadeem,0.02897466770293785,0.0
2627,"delhi daredeab_villierss (playing xi): gambati_ambati_rayuduyuduhir(c), shreyas, rishab_ab_ab_villiersliers_ab_ab_villiersliersh pant(w), glenn maxwell, daniel christian, vijay shandinesh_dinesh_dinesh_dinesh_karthikkikhik, rahul tewatia, plunkett, shahbaz nadeem , harshal, trent boult #ipl2018 #ddvkxip",Shahbaz Nadeem,0.02897466770293785,0.0
2626,"delhi daredeab_villierss (playing xi): gambati_ambati_rayuduyuduhir(c), shreyas, rishab_ab_ab_villiersliers_ab_ab_villiersliersh pant(w), glenn maxwell, daniel christian, vijay shandinesh_dinesh_dinesh_dinesh_karthikkikhik, rahul tewatia, plunkett, shahbaz nadeem , harshal, trent boult #ipl2018 #ddvkxip",Shahbaz Nadeem,0.02897466770293785,0.0
2625,"delhi daredeab_villierss (playing xi): gambati_ambati_rayuduyuduhir(c), shreyas, rishab_ab_ab_villiersliers_ab_ab_villiersliersh pant(w), glenn maxwell, daniel christian, vijay shandinesh_dinesh_dinesh_dinesh_karthikkikhik, rahul tewatia, plunkett, shahbaz nadeem , harshal, trent boult #ipl2018 #ddvkxip",Shahbaz Nadeem,0.02897466770293785,0.0
2624,prithvi shaw colin munro shreyas iyer (c) rishab_ab_ab_villiersliers_ab_ab_villiersliersh pant glenn maxwell vijay shandinesh_dinesh_dinesh_dinesh_karthikkikhik liam plunkett amit mishra shahbaz nadeem trent boult avesh khan #dildilli #dhadkega #cskvdd #ipl2018,Shahbaz Nadeem,0.04260265603994312,0.0
2621,shahbaz nadeem comes in for rahul tewatia in delhiûädaredeab_villierss while dûªarcy short & shreyas gopal have come in for rajasthanûäroyals as ish sodhi has been left out #ipl2018 #ipl #ddvrr http:// read.ht/bmft,Shahbaz Nadeem,0.0016190688204865595,0.0
2620,"dd prithvi shaw, colin munro, shreyas iyer(c), rishab_ab_ab_villiersliers_ab_ab_villiersliersh pant(w), glenn maxwell, vijay shandinesh_dinesh_dinesh_dinesh_karthikkikhik, liam plunkett, amit mishra, shahbaz nadeem , avesh khan, trent boult #ipl #ipl2018",Shahbaz Nadeem,0.04759771293643191,0.0
2618,". @delhidaredeab_villierss (playing xi): prithvi shaw, colin munro, shreyas iyer(c), rishab_ab_ab_villiersliers_ab_ab_villiersliersh pant(w), glenn maxwell, vijay shandinesh_dinesh_dinesh_dinesh_karthikkikhik, liam plunkett, amit mishra, shahbaz nadeem , avesh khan, trent boult #ipl2018 #ddvrr",Shahbaz Nadeem,0.0446076675331346,0.0
2567,pick karn sharbhajan_singhma in the 2019 wc squad @bcci #ipl2018 #iplfinals,Karn Sharma,0.0028855526519917193,0.0
3155,two boundaries in the second over the innings from ankit sharbhajan_singhma . #csk 18/0 (2) #ipl2018 #rrvcsk,Ankit Sharma,0.0030181258365260303,0.0
2559,karn sharbhajan_singhma ! #ipl2018 #iplt20 pic.twitter.com/uhmjnp10zq,Karn Sharma,0.003909801094639999,0.0
3167,"#rr changes: mahipal lomror, anureet singh out, ankit sharbhajan_singhma & prashant chopra (debut) in #rrvcsk #csk #ipl #ipl2018",Ankit Sharma,0.0026301152538496858,0.0
2497,boom!! aaron finch shows what he can do. thumps the full delivery from hardik pandya for a massive six in the on-side. #kxip 46/1 (5) #ipl2018 #mivkxip,Aaron Finch,0.0019379200987280343,0.0
2496,boom!! aaron finch shows what he can do. thumps the full delivery from hardik pandya for a massive six in the on-side. #kxip 46/1 (5) #ipl2018 #mivkxip,Aaron Finch,0.0019379200987280343,0.0
2495,kl rahul and aaron finch both on fire.. #mivkxip #vivoiplonstar #vivoipl #ipl2018,Aaron Finch,0.0031207596999072926,0.0
2494,kl rahul and aaron finch take out 9 runs off the first over from mayank markande. #kxip 66/1 (7) #ipl2018 #mivkxip,Aaron Finch,0.002754626039842665,0.0
2493,"his name is not aaron finch , he is iron finch. paltans need #tawa surmai, to bid him goodbye. #ipl2018 #mivkxip #kxip #mumbaiindians #cricket #iplfever #foodlover #food #punjab_ab_ab_villiersliers_ab_ab_villiersliersi #foodie #foodies #foodstagram #match",Aaron Finch,0.001383411338392014,0.0
2492,kl rahul and aaron finch take out 9 runs off the first over from mayank markande. #kxip 66/1 (7) #ipl2018 #mivkxip,Aaron Finch,0.002754626039842665,0.0
2491,kl rahul and aaron finch taking the chase deep with their partnership. #kxip 121/1 (14) need 66 from 36 balls #ipl2018 #mivkxip,Aaron Finch,0.002152343822923765,0.0
2490,kl rahul and aaron finch taking the chase deep with their partnership. #kxip 121/1 (14) need 66 from 36 balls #ipl2018 #mivkxip,Aaron Finch,0.002152343822923765,0.0
2489,kl rahul and aaron finch taking the chase deep with their partnership. #kxip 121/1 (14) need 66 from 36 balls #ipl2018 #mivkxip,Aaron Finch,0.002152343822923765,0.0
2487,kl rahul and aaron finch taking the chase deep with their partnership. #kxip 121/1 (14) need 66 from 36 balls #ipl2018 #mivkxip,Aaron Finch,0.002152343822923765,0.0
2486,wicket! aaron finch departs for 46. #ipl2018 #vivoipl #mivkxip https://www. deccanchris_chris_morris_chris_chris_morris_chris_chris_morris_chris_chris_morris_chris_chris_morris_gayle_chris_chris_morris_chris_chris_morris_chris_chris_morris_gayleonicle.com/sports/cricket /160518/live-indian-premier-league-2018-mumbai-indians-kings-xi-punjab_ab_ab_villiersliers_ab_ab_villiersliers-rohit_sharma-s.html â¦,Aaron Finch,0.002180573009536002,0.0
2484,wicket! aaron finch departs for 46. #ipl2018 #vivoipl #mivkxip https://www. deccanchris_chris_morris_chris_chris_morris_chris_chris_morris_chris_chris_morris_chris_chris_morris_gayle_chris_chris_morris_chris_chris_morris_chris_chris_morris_gayleonicle.com/sports/cricket /160518/live-indian-premier-league-2018-mumbai-indians-kings-xi-punjab_ab_ab_villiersliers_ab_ab_villiersliers-rohit_sharma-s.html â¦,Aaron Finch,0.002180573009536002,0.0
2483,#ipl2018 #mivkxip #mi #kxip out! aaron finch departs after scoring 46(35) for @lionsdenkxip . c hardik pandya b jasprit bumrah. kxip: 145/2 in 16.1 overs.,Aaron Finch,0.03707948607282841,0.0
3156,rr_xi; - a rahane j buttler p chopra s samson b stokes s binny k gowtham jofra archer ankit sharbhajan_singhma j unadkat ish sodhi #ipl2018,Ankit Sharma,0.002684525129657187,0.0
2482,#ipl2018 aaron finch c hardik pandya b bumrah 46(35) live updates: https:// goo.gl/aebfrj live scorecard: https:// goo.gl/jo7mgd #mivskxip,Aaron Finch,0.03170913837846752,0.0
2478,#ipl2018 #mivkxip and aaron finch miscues and holes out! is there a twist here? finch goes for 46 off 35. #kxip 145/2 in 16.1. live updates here: http:// scroll.in/field/a/879239,Aaron Finch,0.001665849841214678,0.0
2477,one of the reasons why mayank markande was brought in in the 16th over is aaron finch 's presence but it could also have been to do with kl rahul. before this innings rahul hadn't faced spin in the final five overs & was scoring at 15.1 rpo v pace. #ipl2018 #mivkxip #selectdugout,Aaron Finch,0.0013901480649902637,0.0
2476,"mumbai indians 186/8 in 20 overs (kieron pollard 50, krunal pandya 32; andrew tye 4-16, r ashwin 2-18) beat kings xi punjab_ab_ab_villiersliers_ab_ab_villiersliers 183/5 in 20 overs (kl rahul 94, aaron finch 46; jasprit bumrah 3-15, mitchell mcclenaghan 2-37) by 3 runs. #ipl2018",Aaron Finch,0.02621738960750154,0.0
2474,rt cricketndtv: #ipl2018 aaron finch c hardik pandya b bumrah 46(35) live updates: https:// goo.gl/aebfrj live scorecard: https:// goo.gl/jo7mgd #mivskxip,Aaron Finch,0.029306133144068998,0.0
2473,one of the reasons why mayank markande was brought in in the 16th over is aaron finch 's presence but it could also have been to do with kl rahul. before this innings rahul hadn't faced spin in the final five overs & was scoring at 15.1 rpo v pace. #ipl2018 #mivkxip #selectdugout,Aaron Finch,0.0013901480649902637,0.0
2472,#vivoipl #perfectfan #ipl2018 aaron finch c hardik pandya b bumrah 46(35) live updates: https:// goo.gl/aebfrj live scorecard: https:// goo.gl/jo7mgd #mivskxip,Aaron Finch,0.03058418245790183,0.0
2471,"kings xi punjab_ab_ab_villiersliers_ab_ab_villiersliers xi: lokesh rahul, chris gayle, aaron finch , david miller, karun nair, manoj tiwary, axar harshal_patel, ravichandran ashwin, andrew tye, mohit sharbhajan_singhma, ankit rajpoot #ipl2018 #cskvkxip",Aaron Finch,0.002154063369404388,0.0
2470,"kings xi punjab_ab_ab_villiersliers_ab_ab_villiersliers xi: lokesh rahul, chris gayle, aaron finch , david miller, karun nair, manoj tiwary, axar harshal_patel, ravichandran ashwin, andrew tye, mohit sharbhajan_singhma, ankit rajpoot #ipl2018 #cskvkxip",Aaron Finch,0.002154063369404388,0.0
2467,"#kxip xi: kl rahul(w), chris gayle, aaron finch , david miller, karun nair, manoj tiwary, axar harshal_patel, ravichandran ashwin(c), andrew tye, mohit sharbhajan_singhma, ankit rajpoot https:// bit.ly/2lhobgr #cskvkxip #ipl2018",Aaron Finch,0.0020726220883562916,0.0
2465,"@lionsdenkxip (playing xi): lokesh rahul (wk), chris gayle, aaron finch , david miller, karun nair, manoj tiwary, axar harshal_patel, ravichandran ashwin (c), andrew tye, mohit sharbhajan_singhma, ankit rajpoot #cskvkxip #ipl2018 live updates : https:// goo.gl/sjps6p pic.twitter.com/dpv9d8bw7g",Aaron Finch,0.024177947687504323,0.0
2460,#ipl2018 #cskvkxip #csk #kxip out! aaron finch departs after scoring 4(6) for @lionsdenkxip . c suresh raina b deepak chaharbhajan_singh. kxip: 15/2 in 3.0 overs. http:// indianexpress.com/article/sports /ipl/ipl-2018-live-score-csk-vs-kxip-pune-match-today-5184058/?utm_source=twbot_iplcskvkxip&utm_medium=social â¦,Aaron Finch,0.001718705332185524,0.0
3166,"#rr changes: mahipal lomror, anureet singh out, ankit sharbhajan_singhma & prashant chopra (debut) in #rrvcsk #csk #ipl #ipl2018",Ankit Sharma,0.0026301152538496858,0.0
2499,". @kieronpollard55 is out after performing amazingly for #mumbaiindians . k pollard (50) is out, c aaron finch b ravichandran ashwin, 152/6. #mivkxip #livepunjab_ab_ab_villiersliers_ab_ab_villiersliersiplaypunjab_ab_ab_villiersliers_ab_ab_villiersliersi #ipl2018 #vivoipl #wednesdaywisdom #rohitsharbhajan_singhma #cricketmerijaan pic.twitter.com/dxjhw570de",Aaron Finch,0.0016898553200253674,0.0
2500,team #¨»øû¨ùøö of ipl2018 .. mayank agarwal - kxip gautam gambati_ambati_rayuduyuduhir - dd glenn maxwell - dd rohit sharbhajan_singhma (c) - mi manish pandey - srh ben stokes -. rr kiren pollard - mi wriddiman saha(wk) - srh jadeja - csk jaumesh_yadavev unadhkat - rr axer harshal_patel - kxip....,Mayank Agarwal,0.021791750958956742,0.0
2503,ipl xi of this season of a mirror world darcy short gautam gambati_ambati_rayuduyuduhir mayank agarwal yuvraj singh glenn maxwell wriddhiman saha (wk) corey anderson javon searles ravichandran ashwin jaydev unadkat vinay kumar coach :vettori/ponting #ipl2018 #kkrvsrh,Mayank Agarwal,0.02337562490575283,0.0
3157,rr_xi; - a rahane j buttler p chopra s samson b stokes s binny k gowtham jofra archer ankit sharbhajan_singhma j unadkat ish sodhi #ipl2018,Ankit Sharma,0.002684525129657187,0.0
2556,"harbhajan singh has been dropped to bring in karn sharbhajan_singhma & while srh score similarly v leg & off-spinners (7 rpo v 7.1 rpo), leggies have picked up their wickets at 20.3 against them as compared to 38.25 by offies. #ipl2018 #srhvcsk #selectdugout",Karn Sharma,0.0014917905143290123,0.0
3158,rr_xi; - a rahane j buttler p chopra s samson b stokes s binny k gowtham jofra archer ankit sharbhajan_singhma j unadkat ish sodhi #ipl2018,Ankit Sharma,0.002684525129657187,0.0
3159,rr_xi; - a rahane j buttler p chopra s samson b stokes s binny k gowtham jofra archer ankit sharbhajan_singhma j unadkat ish sodhi #ipl2018,Ankit Sharma,0.002684525129657187,0.0
3160,rr_xi; - a rahane j buttler p chopra s samson b stokes s binny k gowtham jofra archer ankit sharbhajan_singhma j unadkat ish sodhi #ipl2018,Ankit Sharma,0.002684525129657187,0.0
2548,parthiv harshal_patel caught mayank agarwal #caughtopia #ipl2018 #ipl #kxipvrcb,Mayank Agarwal,0.0036377026277409977,0.0
2547,#ipl2018 #kxipvsrcb and now itûªs mayank agarwal ûªs turn to walk back as he edges de grandhomme down the leg to the keeper. umpire decides to go up and ultra edge confirms the nick! #kxip 61/5 in 8.5 live: http:// scroll.in/field/a/878995,Mayank Agarwal,0.0013064630949231615,0.0
2546,"#kxipvrcb mayank mayank_agrawal goes back... rcb on the seventh cloud... kxip : 61/5 , overs 8.2 #vivoipl2018 #ipl2018 @mayank_agrawalcricket @lionsdenkxip @rcbtweets @imvviratvirat_kohlii @ashwinravi99 @ipl @starsportsindia pic.twitter.com/dqsawymds0",Mayank Agarwal,0.0018374197238814362,0.0
2545,"mayank agarwal naam bade darshan ""bohot"" chote #ipl2018 #kxipvrcb",Mayank Agarwal,0.0024129911615065253,0.0
2544,wicket! another one bites the dust and this tim_tim_southeee its mayank agarwal . rcb in total control #kxipvrcb #ipl2018 #vivoipl https:// deccanchris_chris_morris_chris_chris_morris_chris_chris_morris_chris_chris_morris_chris_chris_morris_gayle_chris_chris_morris_chris_chris_morris_chris_chris_morris_gayleonicle.com/sports/cricket /140518/2018-indian-premier-league-kings-xi-punjab_ab_ab_villiersliers_ab_ab_villiersliers-rcb-kl-rahul-virat_viratvirat_kohlii-kolhli-a.html û_,Mayank Agarwal,0.0016390606765194877,0.0
2543,wicket! another one bites the dust and this tim_tim_southeee its mayank agarwal . rcb in total control #kxipvrcb #ipl2018 #vivoipl https:// deccanchris_chris_morris_chris_chris_morris_chris_chris_morris_chris_chris_morris_chris_chris_morris_gayle_chris_chris_morris_chris_chris_morris_chris_chris_morris_gayleonicle.com/sports/cricket /140518/2018-indian-premier-league-kings-xi-punjab_ab_ab_villiersliers_ab_ab_villiersliers-rcb-kl-rahul-virat_viratvirat_kohlii-kolhli-a.html û_,Mayank Agarwal,0.0016390606765194877,0.0
2541,#ipl2018 #kxipvrcb out! mayank agarwal is caught down the leg side off colin de grandhomme. kxip - 61/5 live http:// indianexpress.com/article/sports /ipl/ipl-2018-live-kxip-vs-rcb-indore-match-today-5175952/ û_,Mayank Agarwal,0.001818241032983696,0.0
3161,rr_xi; - a rahane j buttler p chopra s samson b stokes s binny k gowtham jofra archer ankit sharbhajan_singhma j unadkat ish sodhi #ipl2018,Ankit Sharma,0.002684525129657187,0.0
2537,"mayank agarwal in #ipl2018 : 7, 15, 30, 18, 2*, 21, 12, 11, 2, 0, 2. 11 innings; 120 runs; avg 12.00; sr 129.03. #kxipvrcb #rcbvkxip",Mayank Agarwal,0.0018745966882431576,0.0
2536,mayank agarwal this ipl: 7 15 30 18 2* 21 12 11 2 0 2 innings: 11 runs: 120 #kxipvrcb #ipl2018,Mayank Agarwal,0.0026474887049715624,0.0
2532,"rahul,gayle,finch,yuvraj,miller,karun nair/ mayank agarwal ,axar,ashwin,tye,sran,mohin/rajpoot i think this should be the team for kxip in order to qualify? #kxipvrcb @starsportsindia @virendersehwag @profdeano @darensammy88 #ipl2018 #playoffs",Mayank Agarwal,0.0016878471783154366,0.0
3162,"#rr changes: mahipal lomror, anureet singh out, ankit sharbhajan_singhma & prashant chopra (debut) in #rrvcsk #csk #ipl #ipl2018",Ankit Sharma,0.0026301152538496858,0.0
3163,rr_xi; - a rahane j buttler p chopra s samson b stokes s binny k gowtham jofra archer ankit sharbhajan_singhma j unadkat ish sodhi #ipl2018,Ankit Sharma,0.002684525129657187,0.0
3164,"#rr changes: mahipal lomror, anureet singh out, ankit sharbhajan_singhma & prashant chopra (debut) in #rrvcsk #csk #ipl #ipl2018",Ankit Sharma,0.0026301152538496858,0.0
2515,"had only mayank agarwal and karun nair stepped up consistently enough, kxip wouldn't have had to keep going back to yuvraj. still feel tiwary wasn't utilised properly #mivkxip #ipl2018",Mayank Agarwal,0.001563252421120026,0.0
2514,my #ipl2018 xi mayank agarwal d'arcy short stuart binny(c / coach) rinku singh glenn maxwell wriddhiman saha (wk) pawan negi barinder saran mohit sharbhajan_singhma vinay kumar mitchell johnson #rcbvsrh,Mayank Agarwal,0.02930190470175089,0.0
2513,my #ipl2018 xi is here mayank agarwal d'arcy short stuart binny(c / coach) faf du fafdu_plessis glenn maxwell wriddhiman saha (wk) pawan negi barinder saran mohit sharbhajan_singhma vinay kumar mitchell johnson #rcbvsrh,Mayank Agarwal,0.06943085807570103,0.0
2512,my #ipl2018 xi mayank agarwal d'arcy short stuart binny(c / coach) rinku singh glenn maxwell wriddhiman saha (wk) pawan negi barinder saran mohit sharbhajan_singhma vinay kumar mitchell johnson #rcbvsrh,Mayank Agarwal,0.02930190470175089,0.0
2508,"ipl2018 your players perform why your team 7th place in ipl mayank agarwal 7,15,12,18,2 n.o,21,12,11,2,0,2, axar_axar_patel (wickets)1,1,0,1,0,0,not bowl,0,0, aaron_finch 0,0,14,2,8,34,26,46,4 aswin wickets 1,2,1,0,1,0,0,0,1,0,0,0,2,2 not believe on david_miller 24 n.o(match win),26 match win,24",Mayank Agarwal,0.001276307995642843,0.0
3165,rajasthan royals (playing xi): ajinkya rahane(c) jos buttler(w) prashant chopra sanju samson ben stokes stuart binny krishnappa gowtham jofra archer ankit sharbhajan_singhma jaydev unadkat ish sodhi #rrvcsk #ipl2018,Ankit Sharma,0.0020776786808567285,0.0
0,rayudu shane watson williamson faf duplisis rishab_ab_ab_villiersliers_ab_ab_villiersliers pant ms dhoni (c/wk) h hardik_pandya sunil narine rashid khan umesh suryavinay_kumar_umesh_umesh_yadavavid_david_miller j bumrah #ipl2018 #dreamteam #bestvsbest,Sunil Narine,1.0,0.0
1617,"kane williamson, yusuf pathan guide srh 178-6 in 20 overs #vivoipl #ipl2018 #final #cskvsrh #yellove #orangearmy #ipl2018final #whistlepodu #srhvcsk #yellovefinals https://www. deccanchris_chris_morris_chris_chris_morris_chris_chris_morris_chris_chris_morris_chris_chris_morris_gayle_chris_chris_morris_chris_chris_morris_chris_chris_morris_gayleonicle.com/sports/cricket /270518/ipl-2018-final-live-score-chennai-super-kings-sunrikane_williamsons-hyderab_ab_ab_villiersliers_ab_ab_villiersliersad-csk.html û_ pic.twitter.com/bgmzkblljo",Yusuf Pathan,0.02100962878803798,0.0
1926,"#vivoipl #56th_match #kxip_82 /5 #overs_13 axar harshal_patel _1* k nair_3* #dj bravo: wk-1-0-1-0-0 #cskvkxip #ipl2018 #vivoipl11 - ""tauseef_m^s""",Axar Patel,0.026251270564012434,0.0
802,out! sidkaul22 uproots piyush chawla 's off stump on the first ball of the penultim_tim_southeeate over. chawla gone for 12. #kkr 145/7 (18.1) #ipl2018 #srhvkkr,Piyush Chawla,0.001986216713901509,0.0
820,"#ipl2018playoffs #ipl2018 #srhvkkr qualifier 2: kolkata knight riders 145/6 in 18 overs, need 30 from 12 balls vs sunrikane_williamsons hyderab_ab_ab_villiersliers_ab_ab_villiersliersad (174/7). shubman gill 21*, piyush chawla 12* https://www. indiatoday.in/sports/story/i pl-2018-qualifier-2-srh-v-kkr-live-cricket-score-srh-claw-back-as-shakib_alshakib_alhasanb_alshakib_alhasan-snares-dinesh_dinesh_dinesh_dinesh_dinesh_karthikkikhikthik-1241674-2018-05-25 û_",Piyush Chawla,0.0013810662661762718,0.0
